Month,Weekly_Sales
11.0,11504.57
11.0,38256.98
11.0,57154.78
11.0,56333.22
12.0,36222.74
12.0,32861.33
12.0,100834.31
12.0,36472.02
12.0,10253.73
12.0,44405.02
12.0,56070.53
12.0,10856.85
12.0,11045.34
12.0,30659.4
12.0,29564.78
12.0,119421.7
12.0,10262.38
12.0,23153.17
12.0,87338.34
12.0,36170.88
12.0,25685.14
12.0,37110.55
12.0,45989.26
12.0,22517.56
12.0,47406.83
12.0,26820.53
12.0,54268.03
12.0,63116.31
12.0,73277.05
12.0,26558.42
12.0,52678.88
12.0,18661.25
12.0,53845.12
12.0,11624.3
12.0,10536.65
12.0,18473.14
12.0,21979.41
12.0,13560.2
12.0,24834.59
12.0,51969.94
12.0,17685.93
12.0,12927.02
12.0,145313.14
12.0,33269.22
12.0,111384.36
12.0,31497.65
12.0,12258.11
12.0,63896.89
12.0,44605.69
12.0,29846.11
12.0,36498.68
12.0,19587.66
12.0,47266.75
12.0,11294.51
12.0,26809.63
12.0,72089.33
12.0,50531.16
12.0,45843.52
12.0,26639.65
12.0,11219.78
12.0,12446.8
12.0,49517.17
12.0,14341.46
12.0,46955.82
12.0,69386.52
12.0,60654.17
12.0,27581.07
12.0,63496.85
12.0,11086.99
12.0,20224.52
12.0,10646.0
12.0,35188.54
12.0,11917.53
12.0,34749.11
12.0,36364.31
12.0,28569.66
12.0,17072.7
12.0,28246.47
12.0,31241.47
12.0,22154.5
12.0,79620.55
12.0,156941.48
12.0,18101.81
12.0,20124.62
12.0,10331.13
12.0,12313.4
12.0,11790.19
12.0,59589.48
12.0,10135.43
12.0,13589.23
12.0,116521.67
12.0,44912.86
12.0,67832.13
12.0,11557.72
12.0,31340.51
12.0,11986.84
12.0,96198.12
12.0,28357.4
12.0,29029.83
12.0,12078.11
12.0,62733.74
12.0,49303.28
12.0,35237.93
12.0,35120.62
12.0,62562.19
12.0,10481.37
12.0,41179.88
12.0,41964.81
12.0,13940.0
12.0,31913.56
12.0,28642.28
12.0,28597.5
12.0,13318.9
12.0,36961.11
12.0,75554.92
12.0,54141.38
12.0,40193.56
12.0,13487.5
12.0,28716.62
12.0,81069.74
12.0,10671.46
12.0,39154.41
12.0,84609.75
12.0,35614.14
12.0,28609.0
12.0,85676.09
12.0,166697.72
12.0,16795.07
12.0,63569.52
12.0,17880.04
12.0,31165.18
12.0,121470.12
12.0,43995.62
12.0,41864.0
12.0,12446.93
12.0,48876.91
12.0,62381.0
12.0,19256.51
12.0,14479.39
12.0,33497.1
12.0,40058.17
12.0,32696.55
12.0,17933.0
12.0,22403.61
12.0,68231.85
12.0,12080.36
12.0,57718.48
12.0,13832.52
12.0,67450.08
12.0,47983.72
12.0,59889.32
12.0,15366.58
12.0,14065.97
12.0,181376.38
12.0,18016.74
12.0,16702.92
12.0,37099.47
12.0,47275.64
12.0,31325.61
12.0,63787.12
12.0,49414.27
12.0,15014.06
12.0,85323.12
12.0,19842.0
12.0,54830.17
12.0,47893.23
12.0,28497.52
12.0,19131.59
12.0,34848.46
12.0,103958.12
12.0,121695.13
12.0,24041.67
12.0,49945.36
12.0,27433.06
12.0,32280.82
12.0,22366.22
12.0,20783.04
12.0,18054.72
12.0,22884.84
12.0,19124.58
12.0,32751.73
12.0,11551.12
12.0,22443.1
12.0,28591.28
12.0,47448.91
12.0,24738.86
12.0,58568.16
12.0,23820.76
12.0,34081.52
12.0,36913.8
12.0,68273.31
12.0,47135.72
12.0,10429.16
12.0,67182.76
12.0,21835.25
12.0,35819.83
12.0,14170.58
12.0,56721.18
12.0,42034.83
12.0,93676.95
12.0,15132.59
12.0,25764.32
12.0,106205.58
12.0,24323.2
12.0,32416.67
1.0,17516.16
1.0,22699.69
1.0,27932.0
1.0,13296.99
1.0,22496.85
1.0,35362.9
1.0,16955.3
1.0,42581.15
1.0,17744.78
1.0,66465.54
1.0,137438.84
1.0,12627.13
1.0,39984.6
1.0,63517.55
1.0,36599.46
1.0,14345.74
1.0,16131.88
1.0,15808.15
1.0,39764.56
1.0,17391.06
1.0,85242.8
1.0,19419.74
1.0,15984.24
1.0,72231.45
1.0,54928.05
1.0,78502.53
1.0,37947.8
1.0,49541.9
1.0,107317.32
1.0,43202.29
1.0,20707.94
1.0,14670.69
1.0,24500.27
1.0,10774.06
1.0,17445.37
1.0,68143.34
1.0,30035.22
1.0,20525.34
1.0,10374.82
1.0,36612.04
1.0,59221.57
1.0,33958.52
1.0,35873.69
1.0,57078.51
1.0,13608.44
1.0,13215.27
1.0,11691.35
1.0,15209.45
1.0,34228.3
1.0,80921.16
1.0,30646.95
1.0,13275.87
1.0,17359.7
1.0,34393.95
1.0,33668.55
1.0,37376.73
1.0,15334.15
1.0,74864.89
1.0,23058.41
1.0,19252.31
1.0,145156.23
1.0,39857.4
1.0,82043.47
1.0,10218.41
1.0,10914.54
1.0,19811.34
1.0,109955.9
1.0,17596.0
1.0,12657.33
1.0,39297.8
1.0,12265.69
1.0,20886.48
1.0,60879.18
1.0,31942.34
1.0,10377.62
1.0,61387.36
1.0,41051.86
1.0,12889.88
1.0,79827.55
1.0,28181.68
1.0,54523.83
1.0,12532.94
1.0,18438.07
1.0,11355.87
1.0,34547.4
1.0,35961.99
1.0,62937.08
1.0,17341.47
1.0,41596.99
1.0,18115.39
1.0,33735.58
1.0,130891.97
1.0,76077.62
1.0,103724.16
1.0,10213.69
1.0,23337.09
1.0,15318.89
1.0,27904.03
1.0,23852.51
1.0,15422.84
1.0,10329.78
1.0,13957.4
1.0,20041.24
1.0,55962.78
1.0,29371.79
1.0,11687.25
1.0,60671.09
1.0,11983.34
1.0,11293.56
1.0,55124.2
1.0,99043.34
1.0,22118.7
1.0,18374.35
1.0,57342.51
1.0,13213.73
1.0,35110.75
1.0,48412.8
1.0,72861.66
1.0,36321.69
1.0,14081.79
1.0,41651.01
1.0,27398.7
1.0,10479.64
1.0,71672.01
1.0,27962.54
1.0,32905.88
1.0,118957.83
1.0,18461.18
1.0,16089.4
1.0,26223.02
1.0,26943.78
1.0,14709.23
1.0,13915.16
1.0,39918.87
2.0,17239.86
2.0,11012.52
2.0,37785.87
2.0,24741.6
2.0,14051.43
2.0,70369.87
2.0,18799.82
2.0,31040.12
2.0,63996.04
2.0,60453.29
2.0,33036.92
2.0,10837.23
2.0,35870.49
2.0,66331.45
2.0,46829.12
2.0,114270.08
2.0,86132.01
2.0,77342.47
2.0,38065.42
2.0,28899.26
2.0,39903.33
2.0,145494.29
2.0,31280.62
2.0,12670.48
2.0,11782.92
2.0,86958.66
2.0,16056.11
2.0,62891.35
2.0,11197.76
2.0,21665.76
2.0,42065.78
2.0,18525.11
2.0,15251.2
2.0,24429.4
2.0,22815.39
2.0,10044.53
2.0,11068.7
2.0,73085.36
2.0,67392.25
2.0,17711.78
2.0,15647.59
2.0,36883.13
2.0,36562.46
2.0,36667.65
2.0,61350.19
2.0,58043.31
2.0,80990.37
2.0,35673.56
2.0,74956.08
2.0,37887.17
2.0,12996.54
2.0,14587.89
2.0,12258.35
2.0,20609.53
2.0,70151.05
2.0,117548.75
2.0,29878.54
2.0,12977.3
2.0,10871.95
2.0,16065.13
2.0,11428.25
2.0,12543.6
2.0,29590.34
2.0,21169.06
2.0,15747.17
2.0,149699.72
2.0,16060.11
2.0,36011.09
2.0,36163.65
2.0,47595.35
2.0,71013.56
2.0,37373.33
2.0,13759.36
2.0,16445.48
2.0,25005.25
2.0,22686.25
2.0,12612.94
2.0,32770.02
2.0,76866.41
2.0,65145.21
2.0,72548.7
2.0,31092.62
2.0,17304.81
2.0,21941.18
2.0,65075.71
2.0,37604.79
2.0,23922.06
2.0,75949.49
2.0,75224.27
2.0,14819.04
2.0,18671.75
2.0,14377.53
2.0,34655.18
2.0,13106.62
2.0,112165.8
2.0,13337.39
2.0,35386.72
2.0,27590.4
2.0,22185.08
2.0,13938.62
2.0,16600.26
,46845.87
,24549.68
,11724.98
,21488.44
2.0,67900.9
2.0,17757.59
2.0,11484.78
2.0,32462.04
2.0,27800.63
2.0,23901.98
2.0,49202.06
2.0,16085.05
2.0,19414.61
2.0,129581.85
2.0,59613.51
2.0,36479.25
2.0,24062.14
2.0,11949.83
2.0,23870.31
2.0,15411.12
2.0,18879.72
2.0,37838.4
2.0,72506.47
2.0,33148.39
2.0,58180.35
2.0,59336.68
2.0,27205.38
2.0,23811.23
2.0,23253.54
2.0,11607.13
2.0,12719.21
2.0,53575.77
2.0,107742.95
2.0,19336.18
2.0,10473.78
2.0,19363.83
2.0,34195.37
2.0,19421.42
2.0,11445.78
2.0,10804.61
2.0,46165.25
2.0,15992.5
2.0,63509.85
2.0,24517.18
2.0,29680.01
2.0,66624.1
2.0,30624.72
2.0,14125.3
2.0,112865.16
2.0,59436.45
2.0,20803.27
2.0,50577.46
2.0,33677.18
2.0,15171.01
2.0,29752.67
3.0,17281.12
3.0,79030.64
3.0,65683.02
3.0,29470.75
3.0,42277.37
3.0,12994.45
3.0,36246.52
3.0,21571.68
3.0,28902.37
3.0,11331.35
3.0,68960.09
3.0,21611.57
3.0,16789.56
3.0,36369.58
3.0,28635.06
3.0,19607.4
3.0,13398.75
3.0,20327.61
3.0,20777.31
3.0,27078.81
3.0,116225.68
3.0,11039.12
3.0,12618.52
3.0,15767.86
3.0,12060.08
3.0,11694.68
3.0,61018.21
3.0,35305.67
3.0,15083.95
3.0,68427.08
3.0,53035.54
3.0,11387.59
3.0,130158.38
3.0,45717.53
3.0,89649.84
3.0,37943.96
3.0,66158.1
3.0,30353.42
3.0,54450.94
3.0,22958.34
3.0,37577.97
3.0,14490.48
3.0,30186.27
3.0,67507.29
3.0,27388.55
3.0,15350.18
3.0,73648.53
3.0,34415.39
3.0,79913.3
3.0,120621.32
3.0,12355.33
3.0,21280.4
3.0,43535.72
3.0,31563.06
3.0,20304.74
3.0,12279.03
3.0,20840.88
3.0,21167.35
3.0,62499.24
3.0,52972.21
3.0,23704.37
3.0,11072.38
3.0,10689.97
3.0,65990.45
3.0,137191.52
3.0,18717.53
3.0,48465.72
3.0,10509.59
3.0,35519.37
3.0,36603.97
3.0,27860.95
3.0,17136.59
3.0,11762.08
3.0,12333.35
3.0,35229.12
3.0,70447.08
3.0,27590.19
3.0,21432.21
3.0,31048.92
3.0,10143.22
3.0,33301.63
3.0,14963.42
3.0,22685.69
3.0,11896.39
3.0,33739.79
3.0,80618.9
3.0,12520.13
3.0,15560.17
3.0,20334.23
3.0,22751.59
3.0,19134.28
3.0,13603.82
3.0,32251.01
3.0,11290.68
3.0,134321.31
3.0,14287.28
3.0,74159.07
3.0,11361.36
3.0,43128.73
3.0,12804.39
3.0,20539.39
3.0,38218.31
3.0,59935.75
3.0,69452.49
3.0,33823.26
3.0,48055.54
3.0,34863.03
3.0,32431.44
3.0,17498.01
3.0,45222.3
3.0,69906.91
3.0,69243.49
3.0,21683.76
3.0,123405.41
3.0,21612.22
3.0,36930.48
3.0,42549.38
3.0,29498.03
3.0,19958.0
3.0,12382.76
3.0,32558.92
3.0,13373.58
3.0,28503.22
3.0,11336.94
3.0,12222.77
3.0,61393.06
3.0,67004.6
3.0,74628.5
3.0,12846.99
3.0,42627.73
3.0,20881.1
3.0,42875.11
3.0,14006.9
3.0,18719.22
3.0,11597.81
3.0,34150.08
3.0,16470.38
3.0,22776.24
3.0,37050.06
3.0,14313.44
3.0,69677.06
3.0,34813.12
3.0,114963.63
3.0,26730.15
3.0,44675.37
3.0,13071.74
3.0,64882.37
3.0,59363.21
3.0,20224.11
3.0,44293.54
3.0,45763.88
3.0,48217.85
3.0,122280.13
3.0,36745.46
3.0,21433.52
4.0,13167.85
4.0,28545.23
4.0,20144.71
4.0,35319.05
4.0,35814.98
4.0,118903.28
4.0,11309.14
4.0,12428.0
4.0,20398.09
4.0,22642.55
4.0,11871.94
4.0,36258.07
4.0,32320.8
4.0,62296.54
4.0,34451.9
4.0,46991.58
4.0,54016.41
4.0,31925.72
4.0,10570.5
4.0,23598.55
4.0,20704.87
4.0,30863.93
4.0,13136.1
4.0,28388.25
4.0,15131.87
4.0,37630.13
4.0,74614.02
4.0,74995.0
4.0,13231.66
4.0,19189.17
4.0,66295.21
4.0,59382.04
4.0,42679.11
4.0,20437.22
4.0,112905.09
4.0,61488.24
4.0,12761.42
4.0,10712.47
4.0,34442.29
4.0,23873.79
4.0,61678.44
4.0,12543.92
4.0,38752.0
4.0,72950.86
4.0,21617.85
4.0,36512.94
4.0,84294.6
4.0,38632.57
4.0,19942.92
4.0,140374.76
4.0,24591.84
4.0,76943.85
4.0,36514.43
4.0,10417.33
4.0,11546.48
4.0,22393.09
4.0,83707.82
4.0,48501.79
4.0,27560.77
4.0,13853.2
4.0,36501.78
4.0,16632.37
4.0,32563.54
4.0,38076.86
4.0,31849.29
4.0,126746.25
4.0,19725.93
4.0,69459.11
4.0,19162.86
4.0,11474.46
4.0,10312.07
4.0,49433.2
4.0,32224.01
4.0,28762.37
4.0,19955.07
4.0,12822.2
4.0,16565.09
4.0,44464.74
4.0,45186.22
4.0,132197.01
4.0,31150.62
4.0,39638.92
4.0,12151.4
4.0,76028.75
4.0,35263.45
4.0,25526.24
4.0,73864.24
4.0,18839.28
4.0,33466.89
4.0,10451.08
4.0,81817.98
4.0,28475.86
4.0,11112.6
4.0,31924.56
4.0,39347.42
4.0,76596.92
4.0,48643.77
4.0,59002.81
4.0,126834.3
4.0,12431.67
4.0,19154.69
4.0,70117.63
4.0,32040.83
4.0,30757.86
4.0,22719.82
4.0,20292.45
4.0,10244.73
4.0,10168.91
4.0,13447.09
4.0,46544.56
4.0,44597.39
4.0,25703.25
4.0,28657.31
4.0,66718.84
4.0,41104.42
4.0,35464.71
4.0,10337.63
4.0,50510.31
4.0,19960.32
4.0,35132.7
4.0,34057.63
4.0,71114.52
4.0,73194.65
4.0,12478.19
4.0,29368.7
4.0,48934.3
4.0,124161.59
4.0,21786.16
4.0,30833.66
4.0,14009.56
4.0,19453.55
4.0,10357.32
4.0,118632.26
4.0,16110.57
4.0,24606.39
4.0,32832.06
4.0,61390.07
4.0,11210.12
4.0,56157.54
4.0,80709.38
4.0,19716.05
4.0,13367.64
4.0,34137.86
4.0,34446.35
4.0,10590.44
4.0,34528.56
4.0,20028.3
4.0,43682.41
4.0,112882.46
4.0,23567.09
4.0,63144.61
4.0,55277.98
4.0,19268.86
4.0,82034.82
4.0,31573.91
4.0,75655.35
4.0,40280.3
4.0,68973.95
4.0,47627.03
4.0,15630.25
4.0,17503.28
4.0,10050.82
4.0,11362.0
4.0,19226.08
4.0,22934.42
4.0,28068.91
4.0,111764.31
4.0,28188.01
4.0,32827.42
4.0,54050.06
4.0,31939.43
4.0,28255.73
5.0,21181.28
5.0,11747.79
5.0,140304.75
5.0,23957.45
5.0,10756.85
5.0,43167.81
5.0,10121.32
5.0,85337.89
5.0,17084.25
5.0,35061.31
5.0,40581.52
5.0,37827.69
5.0,10466.42
5.0,21598.1
5.0,87761.73
5.0,23607.73
5.0,67932.66
5.0,59451.44
5.0,37972.19
5.0,10790.42
5.0,15820.88
5.0,50139.92
5.0,13008.14
5.0,120882.84
5.0,17454.19
5.0,38463.79
5.0,37360.03
5.0,79231.58
5.0,19394.0
5.0,31773.1
5.0,73210.1
5.0,20138.19
5.0,44271.49
5.0,56650.93
5.0,16195.54
5.0,10456.91
5.0,10420.92
5.0,28902.6
5.0,10564.03
5.0,19922.66
5.0,17687.93
5.0,11468.59
5.0,20663.71
5.0,15385.02
5.0,12272.92
5.0,131147.68
5.0,28848.69
5.0,20003.0
5.0,10048.15
5.0,41898.67
5.0,33471.81
5.0,81465.8
5.0,40944.33
5.0,16862.36
5.0,31276.01
5.0,34727.2
5.0,13181.27
5.0,17235.15
5.0,69132.31
5.0,23424.18
5.0,39672.38
5.0,80678.85
5.0,35378.71
5.0,44274.15
5.0,10360.45
5.0,13523.34
5.0,124953.94
5.0,86052.03
5.0,100494.82
5.0,25332.93
5.0,11749.4
5.0,54974.92
5.0,10183.87
5.0,48182.98
5.0,15230.65
5.0,21344.39
5.0,15587.78
5.0,31004.25
5.0,21917.77
5.0,33007.29
5.0,123050.97
5.0,32615.01
5.0,28586.42
5.0,65244.11
5.0,13166.43
5.0,20625.85
5.0,17960.55
5.0,16973.96
5.0,74840.01
5.0,35816.48
5.0,35861.13
5.0,34137.41
5.0,35631.59
5.0,10320.09
5.0,10650.51
5.0,14387.22
5.0,67912.16
5.0,32644.21
5.0,23918.77
5.0,112581.2
5.0,17367.03
5.0,54356.13
5.0,60481.74
5.0,84842.8
5.0,15136.78
5.0,44302.11
5.0,12269.91
5.0,15575.25
5.0,19511.5
5.0,29396.41
5.0,35237.13
5.0,18787.41
5.0,29087.29
5.0,41391.82
5.0,19408.71
5.0,30235.6
5.0,12746.66
5.0,68368.2
5.0,38914.76
5.0,36790.72
5.0,35972.12
5.0,76414.57
5.0,10175.87
5.0,11961.81
5.0,115361.04
5.0,34836.36
5.0,16729.47
5.0,55936.84
5.0,119815.67
5.0,43160.13
5.0,11548.4
5.0,16613.98
5.0,12403.64
5.0,15741.6
5.0,34073.97
5.0,66607.96
5.0,21275.42
5.0,19854.55
5.0,28360.73
5.0,26736.85
5.0,70061.97
5.0,36203.13
5.0,45072.11
5.0,26204.22
5.0,12147.76
5.0,27201.64
5.0,45105.26
5.0,54003.35
5.0,28296.72
6.0,13056.1
6.0,69573.58
6.0,21789.56
6.0,38450.3
6.0,18044.78
6.0,135260.49
6.0,83651.06
6.0,10291.31
6.0,44919.99
6.0,20885.95
6.0,64308.54
6.0,10403.06
6.0,42508.02
6.0,10967.44
6.0,10410.0
6.0,36767.22
6.0,12748.99
6.0,35960.03
6.0,74984.12
6.0,31054.35
6.0,39013.79
6.0,45278.54
6.0,16434.15
6.0,47844.27
6.0,12250.97
6.0,129624.28
6.0,22916.25
6.0,57452.29
6.0,16848.76
6.0,30796.28
6.0,39884.82
6.0,34638.69
6.0,89269.8
6.0,54807.83
6.0,38594.85
6.0,42896.37
6.0,13346.63
6.0,11795.34
6.0,35376.06
6.0,85613.47
6.0,20543.68
6.0,38569.49
6.0,21231.14
6.0,136364.46
6.0,12979.5
6.0,36099.62
6.0,35023.2
6.0,31578.41
6.0,48268.61
6.0,21209.8
6.0,15883.52
6.0,40101.21
6.0,56035.29
6.0,11447.02
6.0,38098.97
6.0,27241.97
6.0,39189.57
6.0,16982.86
6.0,68642.16
6.0,72773.22
6.0,18648.73
6.0,137181.13
6.0,30405.2
6.0,46363.93
6.0,30561.01
6.0,38080.39
6.0,11416.57
6.0,81251.13
6.0,41413.29
6.0,73273.96
6.0,12643.1
6.0,31439.02
6.0,10310.58
6.0,12884.03
6.0,10592.73
6.0,20273.99
6.0,34338.33
6.0,84721.24
6.0,17861.56
6.0,40178.65
6.0,11024.11
6.0,10034.64
6.0,64493.89
6.0,38282.75
6.0,19190.57
6.0,14978.09
6.0,131903.99
6.0,135197.63
6.0,21482.19
6.0,17338.92
6.0,38266.17
6.0,66982.05
6.0,31612.86
6.0,42939.63
6.0,29656.36
6.0,39020.06
6.0,10327.88
6.0,35523.17
6.0,53286.19
6.0,78948.63
6.0,36041.85
6.0,23176.62
6.0,35902.81
6.0,45207.02
6.0,30363.62
6.0,11751.46
6.0,72699.23
6.0,23791.78
6.0,112913.22
6.0,21695.24
6.0,20247.88
6.0,78145.72
6.0,10132.88
6.0,10438.17
6.0,34014.16
6.0,16536.03
6.0,29831.79
6.0,10370.58
6.0,23442.18
6.0,35062.02
6.0,42415.81
6.0,15682.81
6.0,11050.45
6.0,33724.87
6.0,10100.59
6.0,45183.0
6.0,121814.84
6.0,36449.4
6.0,60233.74
6.0,36991.99
6.0,37316.12
6.0,49621.61
6.0,58934.29
6.0,69283.24
6.0,29394.35
6.0,25480.66
6.0,31362.66
6.0,27718.78
6.0,10821.75
6.0,64541.85
6.0,24385.11
6.0,13580.61
6.0,35028.61
7.0,19239.86
7.0,34063.23
7.0,15363.5
7.0,81547.54
7.0,11414.72
7.0,16980.03
7.0,37493.58
7.0,36457.02
7.0,38496.08
7.0,45247.74
7.0,37414.14
7.0,29583.91
7.0,33435.46
7.0,20927.08
7.0,20260.49
7.0,54963.04
7.0,120155.9
7.0,68650.5
7.0,23747.1
7.0,19484.78
7.0,12148.34
7.0,68879.85
7.0,55289.47
7.0,29039.19
7.0,11695.86
7.0,128054.88
7.0,10969.87
7.0,61103.02
7.0,36451.71
7.0,13459.55
7.0,23809.04
7.0,35335.8
7.0,33808.27
7.0,64090.76
7.0,10158.06
7.0,16148.87
7.0,32577.03
7.0,20819.37
7.0,134861.72
7.0,44623.23
7.0,39544.16
7.0,81734.19
7.0,42248.59
7.0,21765.06
7.0,54701.65
7.0,80746.97
7.0,12384.1
7.0,31714.81
7.0,11578.97
7.0,70660.17
7.0,10753.17
7.0,38193.09
7.0,31642.79
7.0,35582.39
7.0,39149.99
7.0,16737.68
7.0,69752.06
7.0,32379.77
7.0,49784.22
7.0,68829.04
7.0,19567.15
7.0,133213.04
7.0,30907.17
7.0,13311.92
7.0,17989.45
7.0,10506.09
7.0,20691.6
7.0,36448.88
7.0,24644.78
7.0,38860.63
7.0,37570.26
7.0,81709.41
7.0,10956.97
7.0,32265.16
7.0,10046.0
7.0,18825.83
7.0,36966.32
7.0,18171.24
7.0,15654.85
7.0,25134.4
7.0,18346.17
7.0,50544.99
7.0,33930.8
7.0,17344.99
7.0,131780.79
7.0,33336.29
7.0,11404.37
7.0,66176.37
7.0,75611.67
7.0,127906.5
7.0,43260.96
7.0,72630.05
7.0,11921.08
7.0,37603.73
7.0,27839.64
7.0,10335.62
7.0,18444.8
7.0,80607.94
7.0,28299.95
7.0,29505.12
7.0,44682.84
7.0,14805.42
7.0,11578.11
7.0,35158.35
7.0,118968.09
7.0,11455.24
7.0,35464.49
7.0,37990.15
7.0,18212.87
7.0,77007.16
7.0,17312.56
7.0,45113.56
7.0,65138.27
7.0,67458.01
7.0,33359.3
7.0,20795.03
7.0,10128.42
7.0,121483.11
7.0,63838.02
7.0,33734.44
7.0,49585.06
7.0,15766.6
7.0,64679.25
7.0,16002.3
7.0,28530.68
7.0,29459.23
7.0,17140.02
7.0,16069.5
7.0,34630.02
7.0,27636.86
7.0,34006.29
7.0,11681.04
7.0,46947.71
7.0,19331.53
7.0,16973.16
7.0,68425.21
7.0,111929.27
7.0,36132.57
7.0,43191.02
7.0,34910.1
7.0,73528.32
7.0,58927.26
7.0,30521.96
7.0,43333.7
7.0,117284.94
7.0,17801.56
7.0,16061.11
7.0,31884.24
7.0,16405.74
7.0,11641.86
7.0,31981.72
7.0,11816.35
7.0,33784.54
7.0,26624.75
7.0,21331.51
7.0,32060.9
7.0,28715.75
7.0,19681.62
7.0,15922.41
7.0,17406.68
7.0,55048.43
7.0,17790.7
7.0,35555.5
7.0,18244.55
7.0,60914.58
7.0,48943.99
8.0,37986.05
8.0,49359.75
8.0,32548.48
8.0,85719.19
8.0,19741.45
8.0,74028.8
8.0,21143.58
8.0,13330.04
8.0,42542.66
8.0,10582.42
8.0,41315.33
8.0,10460.68
8.0,13557.11
8.0,71058.02
8.0,20902.12
8.0,10145.97
8.0,137310.46
8.0,10252.87
8.0,138538.47
8.0,13498.51
8.0,21183.42
8.0,32757.9
8.0,17388.43
8.0,18308.8
8.0,21425.32
8.0,15295.55
8.0,56976.03
8.0,68086.06
8.0,35484.32
8.0,96719.55
8.0,39339.09
8.0,45837.83
8.0,20923.11
8.0,30825.65
8.0,31248.98
8.0,33020.31
8.0,58724.31
8.0,37747.44
8.0,14666.76
8.0,18091.77
8.0,31383.62
8.0,14539.79
8.0,88561.84
8.0,21142.51
8.0,17231.34
8.0,20124.61
8.0,45341.92
8.0,17998.16
8.0,138567.1
8.0,11185.39
8.0,31061.21
8.0,71768.89
8.0,77994.13
8.0,12363.2
8.0,11581.03
8.0,71110.75
8.0,12652.58
8.0,32767.41
8.0,14088.28
8.0,139822.31
8.0,39234.13
8.0,11003.31
8.0,69572.84
8.0,40366.17
8.0,21320.93
8.0,23696.66
8.0,37449.94
8.0,51106.65
8.0,32148.93
8.0,18708.23
8.0,30549.41
8.0,29878.13
8.0,37593.97
8.0,11724.24
8.0,13037.99
8.0,133260.84
8.0,23568.53
8.0,14689.24
8.0,14288.65
8.0,17513.33
8.0,67602.79
8.0,18661.68
8.0,18244.5
8.0,17501.25
8.0,88820.61
8.0,41603.11
8.0,29969.5
8.0,46391.12
8.0,32156.49
8.0,15998.18
8.0,132026.43
8.0,28909.06
8.0,11210.22
8.0,12020.11
8.0,75368.89
8.0,11307.0
8.0,32707.8
8.0,67995.61
8.0,19146.71
8.0,42481.55
8.0,18643.51
8.0,10094.04
8.0,11860.56
8.0,13413.8
8.0,71090.57
8.0,53241.38
8.0,38711.47
8.0,30031.85
8.0,39148.87
8.0,38533.7
8.0,46018.41
8.0,10089.76
8.0,32668.5
8.0,30630.65
8.0,17447.29
8.0,13670.95
8.0,29392.95
8.0,78805.43
8.0,12116.03
8.0,59197.5
8.0,14537.37
8.0,49944.34
8.0,117474.47
8.0,17963.72
8.0,19767.53
8.0,29743.7
8.0,33691.44
8.0,24851.96
8.0,11671.46
8.0,54901.78
8.0,38727.3
8.0,11409.33
8.0,27927.33
8.0,61528.93
8.0,49775.52
8.0,21140.44
8.0,10365.03
8.0,66796.49
8.0,13971.69
8.0,122721.92
8.0,45772.44
8.0,17705.84
8.0,13517.07
8.0,14364.42
8.0,60459.08
8.0,15478.26
8.0,37495.2
8.0,10073.34
8.0,47659.93
9.0,18775.72
9.0,20626.08
9.0,89094.73
9.0,30606.87
9.0,34963.68
9.0,15288.9
9.0,11307.8
9.0,10325.4
9.0,130446.34
9.0,73692.87
9.0,32784.16
9.0,14564.8
9.0,63542.29
9.0,42713.81
9.0,47054.71
9.0,131142.28
9.0,18204.34
9.0,18827.59
9.0,20432.91
9.0,49419.75
9.0,10663.12
9.0,57323.34
9.0,12486.32
9.0,29191.31
9.0,12708.18
9.0,18477.42
9.0,38656.8
9.0,36907.61
9.0,19604.47
9.0,11004.04
9.0,86374.76
9.0,36589.07
9.0,69864.82
9.0,40331.25
9.0,56613.78
9.0,15277.27
9.0,90974.88
9.0,133762.77
9.0,31416.52
9.0,17838.29
9.0,11580.27
9.0,56234.81
9.0,34246.67
9.0,16566.4
9.0,20208.4
9.0,32182.39
9.0,13370.82
9.0,43315.85
9.0,13550.53
9.0,38045.63
9.0,50145.72
9.0,144592.43
9.0,70857.27
9.0,19075.78
9.0,16403.15
9.0,11075.68
9.0,10927.54
9.0,35450.71
9.0,67510.59
9.0,30764.85
9.0,38861.38
9.0,35105.96
9.0,19080.96
9.0,34786.75
9.0,83809.26
9.0,11107.38
9.0,77634.79
9.0,39703.09
9.0,17746.68
9.0,12778.28
9.0,18293.46
9.0,91983.47
9.0,13053.74
9.0,133939.4
9.0,13499.43
9.0,31689.22
9.0,32147.59
9.0,17763.55
9.0,35018.8
9.0,10392.19
9.0,46154.22
9.0,71049.64
9.0,29282.71
9.0,42963.96
9.0,19000.25
9.0,11911.48
9.0,38382.65
9.0,58226.24
9.0,19609.72
9.0,10412.88
9.0,18221.94
9.0,19386.23
9.0,14948.27
9.0,81435.22
9.0,27333.83
9.0,32427.96
9.0,143870.73
9.0,15443.88
9.0,73226.9
9.0,13166.76
9.0,44656.76
9.0,34108.12
9.0,69043.67
9.0,38823.04
9.0,18535.48
9.0,43187.07
9.0,30908.47
9.0,17403.83
9.0,10893.91
9.0,17228.02
9.0,15044.0
9.0,116165.28
9.0,82602.09
9.0,11316.28
9.0,11592.49
9.0,17923.58
9.0,17859.3
9.0,59924.91
9.0,10095.51
9.0,55280.21
9.0,37645.66
9.0,122462.32
9.0,32655.07
9.0,20562.37
9.0,27300.29
9.0,26749.2
